PCA_Feature_0,PCA_Feature_1,PCA_Feature_2,PCA_Feature_3,PCA_Feature_4,PCA_Feature_5,PCA_Feature_6,PCA_Feature_7,PCA_Feature_8,PCA_Feature_9,PCA_Feature_10,PCA_Feature_11,PCA_Feature_12,PCA_Feature_13,PCA_Feature_14,PCA_Feature_15,PCA_Feature_16,PCA_Feature_17,PCA_Feature_18,PCA_Feature_19,PCA_Feature_20,PCA_Feature_21,PCA_Feature_22,PCA_Feature_23,PCA_Feature_24,PCA_Feature_25,PCA_Feature_26,PCA_Feature_27,PCA_Feature_28,PCA_Feature_29,PCA_Feature_30,PCA_Feature_31,PCA_Feature_32,PCA_Feature_33,PCA_Feature_34,PCA_Feature_35,PCA_Feature_36,PCA_Feature_37,PCA_Feature_38,PCA_Feature_39,SalePrice
3.5929095529848425,2.4695609074491287,-0.526871584725781,2.4716043555350176,-0.8778645407275312,-0.9578426580920356,2.313895958730681,-0.20212220967114788,0.7775953762631455,0.5451690169421605,0.7292921615507062,-0.4246167681731852,1.6536237523517812,-0.5252103232059158,0.8484279546050864,-1.3744452255392468,-0.39000040092472826,-0.7751484474073876,-1.1334186415681642,0.698250289009868,0.6806681626612986,-0.3561109791451822,0.28059079380219354,-0.14507485281533355,0.45189836589231547,0.11088531243574595,-0.22096689275384265,-0.017920035131131898,-0.1499391717319864,0.6091949005640125,0.05549532917624833,-0.08253189926686318,0.061825255429998685,0.006391803862069723,0.37726455140054166,0.4222286687322216,-0.12437665168847598,-0.22977501135752063,-0.1861917551592347,-0.28784696783850783,208500
-0.6041452107497183,-2.247394511767258,0.48848009497675127,-0.5464782191106006,0.4403059987661454,-2.122452899164022,-1.486760096053927,-0.614428558289701,-0.23166532763688324,0.5663996146025484,-0.3329234473535924,2.2693736464333605,0.38763391577707457,1.766885807897725,-1.320407874375754,0.3478575603978648,-1.709207711550633,-0.03277963911486988,2.7676280663372532,0.48558315539259306,0.7277601156439056,0.12195130165358861,0.962651996970317,-0.5444804512339969,-1.825318134740983,-0.1151888567088115,0.7458058625420458,-0.62299434633184,0.7672291732994916,-0.7461169302319252,-0.29983731615863096,0.9789492803887813,-1.111548478000643,1.3013653725942942,0.6401942196713384,0.23122398692507945,0.4890700238455233,-0.6414996944433129,-0.22245456393133572,-0.6541953873206908,181500
4.226030836771887,2.2089088440950224,0.006496437025621853,1.7903602011259492,-0.4520104819473681,-1.075172468839499,0.5806293470743529,-0.014049942396012843,0.7006579241759787,1.4051649594716575,-0.7099633317565951,0.13478639599948777,0.7574797309404183,-0.703541982270449,0.9839078368478431,-0.05508811054807276,-0.32448423620244377,0.9331851877377191,-1.5375480704462534,-0.2224643974885577,-0.4165959476844257,0.2390495614387758,-0.7241372679250945,-0.5260857020801173,0.3701681541756329,0.2976028001589946,0.4337594627006064,0.615347897940221,-0.25146480496786294,0.7129236026621997,-0.5568761607844213,-0.09710538190219171,0.2335470427660341,-0.38490701495093754,0.30603581432142496,0.7525761300653863,-0.721426966087701,-0.3609760344096874,0.12206781648355913,0.05721334092598414,223500
-0.30954078870446317,2.4396361042928323,0.1855473762098641,-1.2359115230982851,0.8688110701117441,-2.5764856444267634,-0.330546911468265,0.3688977142309149,0.7636752497428475,-0.4076698797012528,-1.5428023110366929,-0.513231713201978,-1.4149259393708729,1.301638077091033,1.2060864680651653,-1.1930364969322194,-2.871711185378282,-0.6911254629465489,0.32319179669520687,1.1822837277534564,-0.11047740353959888,-0.3394598409903013,-0.05573657804725714,0.573003014965006,0.9956744448526947,-1.821068543340962,0.911543765802973,1.4219225174089916,-0.15640845573621406,1.4452121455429143,-0.22400257863965162,-1.1640137510189232,-0.06416523015426422,0.9501606583815572,0.1377885082470784,0.18225909286697184,-1.0271259858184687,-0.39387235531876874,1.1334718227476113,0.4123658444729091,140000
5.935966845747512,2.3886446534122374,2.386857873591946,0.787533867597335,-0.6035129925025777,-1.4041378318150177,1.9167623944904053,-1.1960823666887408,0.9296711397907311,0.879250674318236,-0.36220193469443324,0.22664686281198915,-1.0818134181274675,1.1894484048748577,0.06705085927694768,2.163832079219481,0.30651376987644274,0.9872034836489746,0.06815193825622486,-0.3127623889990686,-0.3247994744526754,0.604036865101731,-0.6589785254269225,0.1977985926522517,-0.25045120776595325,0.06886083872699811,0.9274198559971101,1.1512568351139114,-0.9012097515384813,0.07600706984873243,-0.4634940789603312,-0.19129516011242306,0.20700257926573962,0.24897248738068029,0.5482900649586846,0.33694670910166397,-0.15103251396074555,-0.5296357855578383,0.027819008321784747,0.03773128152810547,250000
0.007849382738114238,0.24996825472922246,-1.8132674469680696,2.102408694618472,-1.7744064110938091,-1.924434799350786,0.5094995467535488,-0.49427475911353447,-0.3859045223059066,0.014365206428558347,1.4371626266018243,-0.4447489329498023,-0.1869702240596287,-1.8289974325687766,1.3643063989131436,1.1528026170126529,-1.4808287778410505,1.960333553806501,-0.04325141389107559,-0.9848876399394287,-1.2250628401680008,0.8804346151521972,-1.546009597827993,0.4979848730096537,0.09032330634771626,2.5996635077997157,0.46549406259999015,-0.549493244598386,-1.2551061327159192,0.5483196780665971,-0.7137414453005326,-0.5346978109802725,0.27534046252063316,-0.13617643979903532,-0.4551046974260555,0.3190597417539388,-0.6556283612805136,1.0091034510790016,-0.9520061687064719,0.1305957087756844,143000
4.927810014749332,-2.664754575465963,-0.5759110741655554,0.27566533650777064,0.5178751227675775,-1.4211305198432207,-0.4182109187919887,-1.3271299185092302,0.11918935847342345,0.5588734341941656,0.3439730117970879,-0.4793084636889769,-1.52684786974988,-0.8593657785567186,-1.6150421011332412,0.40254955643939205,0.08597444073413096,-0.4821763798484787,0.6531179879183019,0.8469865813753983,-0.24801439754435045,0.12095879337325653,0.10665896586265312,0.460673075801553,-1.6281153183223351,-0.5854640956527818,0.3201029538004506,0.1941557212358032,-0.5319574572101632,-0.0024678705741590042,0.26665121796419317,0.40827147435701805,-0.3027969475696481,-0.2935492920503152,0.277633020003575,0.08611497587751671,1.0545776026110114,-0.27651880965206976,-0.789055847315664,-0.3698995162328177,307000
-2.435413214235944,2.556495339915255,0.2776799994354054,-2.1163420600363603,1.2792111403247781,0.35902392118596155,-2.1668836503619615,-0.8158106091978119,0.7448160528484156,-0.61701220950323,0.19043185701723148,-2.9906067970369876,-0.06565110035450655,-1.0489773438943228,0.004182094581421519,0.7816522780609937,0.366010408268235,-0.6564176617409301,-0.07973965118211074,-1.1125187048172598,0.020527658372864147,-0.5382129335410448,0.5078930257621862,-0.5829019591675301,-0.2607435339171724,-0.3662273579078014,0.9743726783823261,0.282400931644925,0.6918154793824346,1.1510488559970713,0.8056823763427816,-1.0842424184511674,-0.6184251333337317,1.4277854847494316,-0.024465722567642137,0.9749414005977336,-0.3166258302683349,0.7106714300012307,-0.881354695105047,-1.082800655570465,129900
-3.3690488539567736,-0.051984671378096245,0.1994363589737231,1.063892880399553,1.6193333226313502,-2.5623862810908924,-1.750865903446165,-0.9520200024010324,-0.4803203022798615,2.134269762861578,0.36689738503860164,-0.9764208751783083,1.716131097184511,0.9489072923011621,2.5847930491448396,-0.22676184176452532,-1.294956084945207,-0.6256967298682345,-0.40389517007250386,0.04094510521959691,1.9128222646602446,0.15630758754672178,0.6620402154237849,-0.44593594122921726,-0.7459477825624244,-0.39111340755887564,0.8771880032471844,0.12591583504629095,0.6642701921014261,0.0340754085068937,-0.4577175148903053,-0.7692594285639301,-1.1138915748309772,0.08358019521790049,-0.32453296054930447,-0.2814121248520622,0.02448275735942457,-0.1158773469843867,0.9842251148916351,0.4642344673972261,118000
-3.6960862903902734,-2.9358360447343106,0.8808710868474794,0.5084728333844105,-0.10362367076587509,-0.3499703160777582,0.7110792846391369,2.8104676168274945,-0.7442123957216429,-2.1573967370997895,0.46761959828783556,-0.9806517456605194,-0.4013459589617988,-0.44838090717961154,-0.1533039992674092,-0.8824288707673468,-0.3439937194423244,-1.49895275695985,-1.4116305158951568,-0.12396041954256384,-0.6165315643889563,0.5094702472578407,1.5415904756252814,0.3233341798922853,-0.9732708213846242,-0.5273636954176422,-0.08288308432317755,-1.4482397411856878,-0.08741939268651878,0.9047825737027407,-1.1905217318201042,-0.06171054978066648,-0.04714760671407829,-0.23983145574585402,-0.03250272094182195,0.18108201318867473,0.5392946325359607,-0.18843527609536187,0.05598751282510587,-0.42342009471059355,129500
