Id,SalePrice
1461,109042.164
1462,135712.11
1463,185932.17
1464,200806.72
1465,161556.4
1466,176177.56
1467,199069.17
1468,155944.16
1469,181501.73
1470,125870.87
1471,186278.53
1472,86291.06
1473,100572.45
1474,146770.36
1475,83458.45
1476,308407.62
1477,255634.44
1478,283409.38
1479,293421.1
1480,483194.03
1481,325478.03
1482,188782.03
1483,183779.78
1484,154239.36
1485,173039.38
1486,198873.62
1487,275044.97
1488,230822.25
1489,194118.89
1490,237365.78
1491,178456.11
1492,82917.87
1493,166534.1
1494,265523.44
1495,258948.05
1496,252685.16
1497,181815.22
1498,151260.94
1499,173898.61
1500,154910.58
1501,175332.9
1502,134732.28
1503,273167.3
1504,240720.53
1505,215453.36
1506,178281.31
1507,299867.3
1508,205878.8
1509,158683.47
1510,131726.77
1511,135540.6
1512,152894.84
1513,128206.0
1514,205926.17
1515,178405.7
1516,117092.1
1517,163608.11
1518,150663.11
1519,207179.45
1520,130516.586
1521,133622.62
1522,139376.75
1523,93664.0
1524,117528.74
1525,130809.14
1526,97752.57
1527,96577.28
1528,112412.836
1529,126403.63
1530,165403.31
1531,89962.79
1532,107051.24
1533,150317.28
1534,138165.9
1535,136079.36
1536,116579.55
1537,70269.125
1538,153301.27
1539,206827.84
1540,113359.02
1541,136694.16
1542,138432.98
1543,191942.03
1544,97104.86
1545,114427.37
1546,145495.45
1547,112097.59
1548,140417.56
1549,100837.12
1550,132224.6
1551,101122.47
1552,138826.56
1553,163049.48
1554,121723.23
1555,155855.48
1556,118044.914
1557,119912.14
1558,123191.99
1559,128396.164
1560,126646.07
1561,150016.34
1562,116463.23
1563,100035.41
1564,127264.95
1565,155060.47
1566,253008.28
1567,79309.53
1568,220501.45
1569,131370.94
1570,115191.62
1571,108165.766
1572,142978.81
1573,241454.86
1574,75545.21
1575,202211.22
1576,248805.78
1577,176989.36
1578,159033.62
1579,136683.08
1580,178316.52
1581,147099.9
1582,112695.6
1583,313200.56
1584,228803.1
1585,125798.74
1586,105249.195
1587,102055.84
1588,142110.38
1589,103829.95
1590,139444.62
1591,99655.516
1592,85424.98
1593,92493.66
1594,179764.02
1595,83534.516
1596,220833.19
1597,203578.02
1598,192970.94
1599,140085.53
1600,127030.32
1601,80338.08
1602,95681.64
1603,119834.62
1604,306169.62
1605,243095.89
1606,171702.19
1607,172922.77
1608,203232.6
1609,176695.25
1610,137856.02
1611,128329.75
1612,189855.94
1613,163849.22
1614,98744.81
1615,115532.43
1616,94664.414
1617,100667.27
1618,123882.1
1619,117529.57
1620,242884.4
1621,108993.97
1622,110628.35
1623,259588.55
1624,229958.7
1625,120095.96
1626,161670.02
1627,195946.44
1628,292712.22
1629,152834.44
1630,391800.97
1631,210732.1
1632,243400.69
1633,157586.78
1634,183200.7
1635,166296.08
1636,156314.58
1637,199579.56
1638,221686.4
1639,184499.47
1640,269349.88
1641,175524.9
1642,236400.9
1643,220453.66
1644,236226.78
1645,208384.36
1646,127012.94
1647,142969.33
1648,119086.89
1649,139476.77
1650,126012.336
1651,127050.336
1652,84217.16
1653,88030.33
1654,135733.95
1655,114319.695
1656,140836.25
1657,141693.14
1658,126401.6
1659,104195.5
1660,134290.56
1661,449724.03
1662,371888.56
1663,374537.84
1664,510867.53
1665,304076.1
1666,325490.28
1667,364263.5
1668,324555.0
1669,292566.0
1670,322529.22
1671,279517.0
1672,418488.7
1673,300819.28
1674,259524.19
1675,177809.12
1676,201245.88
1677,204831.05
1678,505265.12
1679,383093.84
1680,331577.97
1681,240300.02
1682,316871.97
1683,192032.38
1684,178263.38
1685,170470.31
1686,157541.31
1687,167778.67
1688,192513.44
1689,199279.77
1690,188665.73
1691,175852.48
1692,266671.47
1693,151435.36
1694,169342.94
1695,156552.56
1696,286313.34
1697,159450.31
1698,329974.12
1699,300411.34
1700,248187.22
1701,251630.7
1702,254945.9
1703,244044.16
1704,283057.75
1705,233138.8
1706,451132.72
1707,214418.64
1708,195116.23
1709,253431.95
1710,208859.86
1711,259630.64
1712,270967.7
1713,266495.3
1714,232507.6
1715,202868.66
1716,176497.08
1717,157379.16
1718,125452.664
1719,191449.81
1720,215998.52
1721,160174.17
1722,121641.56
1723,171951.42
1724,204448.66
1725,232183.95
1726,176017.42
1727,156908.34
1728,165290.11
1729,138836.5
1730,159319.33
1731,117331.52
1732,118499.25
1733,98057.336
1734,113639.45
1735,137952.83
1736,96934.445
1737,335547.2
1738,244236.0
1739,294297.53
1740,225253.05
1741,175220.86
1742,175270.2
1743,155853.88
1744,354061.7
1745,187453.95
1746,150547.78
1747,219706.4
1748,271784.53
1749,140195.22
1750,126403.94
1751,272390.0
1752,118199.88
1753,150187.62
1754,207106.12
1755,149166.83
1756,132577.02
1757,123738.516
1758,130772.836
1759,139143.89
1760,146017.61
1761,152760.58
1762,169007.31
1763,187743.38
1764,102922.63
1765,145905.39
1766,170226.14
1767,244315.75
1768,127033.96
1769,164487.84
1770,152849.12
1771,118168.58
1772,111516.47
1773,144405.05
1774,128161.31
1775,142552.14
1776,109850.76
1777,105025.555
1778,145228.5
1779,84835.164
1780,144501.67
1781,123525.09
1782,90874.0
1783,108312.32
1784,95117.88
1785,116642.24
1786,121474.24
1787,171590.19
1788,91958.914
1789,100514.13
1790,88455.94
1791,220288.44
1792,155502.58
1793,154591.95
1794,159969.78
1795,120429.945
1796,87764.72
1797,98421.46
1798,115604.83
1799,116898.45
1800,136500.53
1801,117288.85
1802,109102.305
1803,132348.62
1804,120079.89
1805,155564.3
1806,141607.62
1807,141108.69
1808,136821.55
1809,125136.9
1810,136199.92
1811,111145.305
1812,111316.055
1813,127084.01
