Id,SalePrice
1461,103569.87789067932
1462,169151.54402170566
1463,189195.3103047399
1464,190763.45808523337
1465,191494.42730136833
1466,181252.84859544822
1467,181330.6432794129
1468,175487.283223908
1469,235634.80135022334
1470,107135.41156009678
1471,197996.54539246397
1472,111415.85493222086
1473,103543.67432618028
1474,133444.86922427552
1475,81110.59023198551
1476,342192.57732917066
1477,247440.90539177082
1478,326148.54950615787
1479,303387.69286739174
1480,492267.3538306209
1481,318932.67391214566
1482,221790.16107665174
1483,196992.04935541956
1484,168804.04353078263
1485,219156.13209513875
1486,223038.7929987397
1487,292151.22710944345
1488,239567.74203128568
1489,200605.64384973785
1490,239065.4599992081
1491,233838.9024878561
1492,91167.1567506808
1493,236226.2986531906
1494,306493.2146570935
1495,285463.9982654002
1496,249818.7990790686
1497,171281.73318478698
1498,176447.97966731153
1499,171888.2777720599
1500,161362.87091559495
1501,249455.50667954638
1502,141928.54959782225
1503,278380.4763722834
1504,244063.66658411044
1505,227176.5462011323
1506,187181.4942001384
1507,262478.4244060897
1508,219145.9327063349
1509,163475.70770059174
1510,157587.39003092915
1511,171236.9847940129
1512,184933.95146969534
1513,154054.71796629997
1514,169084.616834115
1515,248575.3882903747
1516,197922.14665399768
1517,175290.77049434007
1518,126031.35258506081
1519,252666.63707027203
1520,134816.93350278528
1521,133305.5941700121
1522,218919.7578189205
1523,93108.2894840194
1524,107611.62111402454
1525,109383.84288215356
1526,118211.16243713434
1527,100086.84063835331
1528,131605.17033103225
1529,133053.2534543476
1530,224429.9748678324
1531,198614.1590609161
1532,116958.52253753791
1533,174747.16082310517
1534,114460.7500336706
1535,164174.72708976342
1536,111428.07418199105
1537,55585.30122974224
1538,165127.05716478024
1539,221408.88167410786
1540,127822.65710874043
1541,137848.6402516808
1542,143091.26053389412
1543,197255.23048878965
1544,94707.92779407708
1545,129619.34162205565
1546,157544.1737855428
1547,173110.40464163266
1548,135904.21637268306
1549,118463.3431753066
1550,143846.9947955236
1551,126404.52182185031
1552,149230.20659672696
1553,157069.0775313179
1554,95895.8103955105
1555,179918.82573542517
1556,113489.6219605655
1557,91997.67321253895
1558,93330.39538131062
1559,82569.46239762659
1560,159730.53902991
1561,109067.99862527789
1562,130489.57957874128
1563,130998.1539492775
1564,165208.7343223386
1565,152567.78372287564
1566,287125.3687776207
1567,73898.3366947867
1568,267532.8620043853
1569,115450.9459960408
1570,147281.76629829235
1571,128675.97768934425
1572,140827.22025959892
1573,284411.9330541635
1574,132787.08111948188
1575,264991.86973061867
1576,272472.2124645597
1577,197338.90390820033
1578,161025.3374781839
1579,138662.16248745256
1580,203955.93571935908
1581,142848.2556095234
1582,133770.76833259116
1583,334418.6392142855
1584,237258.28791677242
1585,173530.19629824243
1586,40213.974953504614
1587,95577.03968556857
1588,168373.48022834718
1589,96410.12607840387
1590,129827.47418920437
1591,82386.1593733575
1592,123952.86266833663
1593,131110.01329326787
1594,152742.15554042603
1595,130054.34946657688
1596,230312.62442435845
1597,204126.0488177139
1598,203274.76480985258
1599,209313.16192910948
1600,191533.98457027663
1601,52829.789389551835
1602,112004.61544670566
1603,71350.08535168145
1604,297152.7051719022
1605,284147.0902665632
1606,169622.10323673143
1607,174572.4796306611
1608,225451.1427413083
1609,198524.71283878628
1610,162093.2650121195
1611,181086.8853031454
1612,198255.97594632415
1613,173308.3344232573
1614,139865.022393324
1615,63760.4001515336
1616,50907.012508175685
1617,69091.31865566515
1618,110255.33815350838
1619,162574.83415678146
1620,196829.27954343698
1621,160643.12473487188
1622,143868.55501718435
1623,324230.423943775
1624,253033.27778459567
1625,111090.92312102081
1626,204177.06010201684
1627,194413.09791367032
1628,310520.0587340039
1629,182887.0351753075
1630,344339.0681819115
1631,203203.64006160866
1632,234029.70412210736
1633,193953.89423047856
1634,208471.11612474878
1635,201942.04938852467
1636,159233.2464698716
1637,186339.10246108388
1638,217015.35586278274
1639,182417.33879518032
1640,258101.40334499968
1641,195971.5454560746
1642,264177.56565082876
1643,233807.90239002436
1644,234361.4127188396
1645,216594.5961730816
1646,174365.84794473797
1647,152495.7049118916
1648,130234.59920829898
1649,127332.44921896221
1650,112166.44820336832
1651,94242.49305152679
1652,116473.42596554582
1653,110997.3324748548
1654,131677.10290558438
1655,120338.21615185487
1656,132716.61908520942
1657,142310.72233933982
1658,146285.98434626218
1659,95485.27686934837
1660,173201.3116301826
1661,455915.5166581885
1662,341713.03411366744
1663,392208.2002700268
1664,495032.13161719486
1665,313077.1858795829
1666,342970.25822396635
1667,355505.6897835327
1668,354450.51507339417
1669,317576.82001222105
1670,354865.2919600593
1671,286886.3176610486
1672,417547.6674648832
1673,300131.79598282964
1674,261852.19772485993
1675,224061.9447054523
1676,218957.19547652558
1677,228486.6392675591
1678,490008.67671340826
1679,392421.04770668864
1680,310052.46876928466
1681,285170.98321975424
1682,334900.02016263036
1683,197387.3841335815
1684,220773.9709495452
1685,217190.05850365845
1686,177674.75332702172
1687,204843.3424691746
1688,217717.3007180099
1689,226563.15290824615
1690,232766.92239196587
1691,218612.46636729932
1692,274089.94528355694
1693,204419.12644415366
1694,192945.16892180068
1695,178302.41331625837
1696,294245.9374551163
1697,173010.61058548815
1698,326846.8814713011
1699,338831.7070871387
1700,254321.76154975587
1701,281088.627274167
1702,256771.274129079
1703,262024.53155831422
1704,305850.29911528784
1705,274376.9044154992
1706,429859.2686218305
1707,196159.53284281504
1708,212095.41244961452
1709,270725.09532623773
1710,235015.19031018525
1711,296616.5608691828
1712,258446.59367224324
1713,280377.1115725818
1714,217584.35836481614
1715,212776.4259700919
1716,196075.0016157942
1717,199412.05461588333
1718,137276.3391427523
1719,245375.76741923648
1720,265257.1929371578
1721,197372.84354020358
1722,136517.9086015932
1723,178034.26692106333
1724,215938.35129240894
1725,254824.51029723187
1726,201315.1830614479
1727,172357.67089397152
1728,209235.15582162654
1729,167956.8895101997
1730,156945.9386248255
1731,128603.86239799525
1732,116472.35337437494
1733,108902.96482037887
1734,108302.17350766338
1735,138254.95746533506
1736,89276.90407807617
1737,326935.798851108
1738,242877.86154488096
1739,263666.2229377015
1740,213294.4706143312
1741,209753.8344132792
1742,201573.3698389114
1743,193737.8927109546
1744,333950.3051437312
1745,247997.1178586537
1746,212456.95199860033
1747,235686.0894286579
1748,228951.13207449415
1749,155175.539553781
1750,148113.11905067312
1751,271544.05882832385
1752,114210.24486219004
1753,164471.11681010167
1754,202116.34848225332
1755,207109.63317393014
1756,131972.30670925006
1757,118350.15561578171
1758,150493.87643295035
1759,176486.70899019597
1760,163734.57952951512
1761,179752.0273960869
1762,173079.60442526807
1763,199400.82613247522
1764,103738.26158402715
1765,193537.68505655415
1766,186618.38139724577
1767,228111.30578289894
