Id,SalePrice
1461,112689.83655631411
1462,168922.1695437087
1463,185539.91421768276
1464,191715.6582019257
1465,184404.93390739162
1466,173238.58555154735
1467,188065.02753980723
1468,164894.6563590862
1469,209345.72138353102
1470,99736.50160254826
1471,199931.64658850423
1472,98186.56312866748
1473,92341.47785322226
1474,132129.80578448868
1475,100024.0557883826
1476,332713.98495033744
1477,239346.30863996863
1478,290950.5632959382
1479,279916.9419858266
1480,448883.4236183211
1481,310060.50392710394
1482,213326.31133796636
1483,183599.7117929041
1484,172115.84387310044
1485,188607.09113724157
1486,207017.61007192993
1487,262861.98030443955
1488,222575.34807926093
1489,186146.20784688025
1490,241271.27059090554
1491,208295.9500512082
1492,94985.50787993315
1493,179998.98555239802
1494,267800.1375609058
1495,264291.427131386
1496,242970.27664307266
1497,155307.18205301656
1498,169107.92482592753
1499,164472.86365985405
1500,151418.46241886678
1501,206618.86686303804
1502,145486.39896678654
1503,283242.59453072166
1504,239763.30828303949
1505,229693.81941684554
1506,189768.1056106507
1507,261909.44145856082
1508,208762.29198599537
1509,177119.00596984397
1510,148056.2347971346
1511,151830.24129474646
1512,168420.41349864678
1513,124262.63755331885
1514,159746.68669136328
1515,205441.27584186057
1516,162695.7509020668
1517,169820.21980542486
1518,121268.73240029698
1519,232403.71327142877
1520,122560.90938954923
1521,126129.47090093332
1522,191356.30300770697
1523,78065.36484749317
1524,107305.95928258589
1525,117266.39956484729
1526,113387.48260337731
1527,96013.24977769126
1528,139396.24922681312
1529,145249.39725210937
1530,205628.18461916925
1531,141274.20409368977
1532,98481.57156212679
1533,156854.9987960627
1534,113885.78889933531
1535,162327.3535380097
1536,109714.26289598896
1537,54294.477594756856
1538,193788.89645759345
1539,196318.40641546136
1540,120157.26726737781
1541,145763.1974393234
1542,148417.23359200184
1543,193827.06752693147
1544,89581.15211498448
1545,116573.48140216304
1546,135152.47862036477
1547,146778.98482624348
1548,132148.8310426881
1549,112819.94757985632
1550,131193.1782328459
1551,114430.99846259475
1552,139048.65967310042
1553,163680.7213990316
1554,110613.61599155134
1555,175244.77590825962
1556,100097.37753232554
1557,93606.74742127313
1558,71963.19229240195
