Id,SalePrice
1461,114724.85
1462,155020.11
1463,185384.47
1464,205037.8
1465,191957.81
1466,181224.47
1467,192726.23
1468,166103.0
1469,181415.84
1470,128506.44
1471,192092.8
1472,96766.195
1473,102405.39
1474,151263.3
1475,110976.72
1476,361818.9
1477,238563.02
1478,298630.75
1479,288771.28
1480,447911.66
1481,309729.03
1482,207940.83
1483,172872.94
1484,168087.14
1485,177316.34
1486,190460.27
1487,312298.06
1488,213969.36
1489,189256.36
1490,217169.16
1491,189880.92
1492,92319.21
1493,203127.77
1494,275652.8
1495,270841.2
1496,221957.06
1497,172646.05
1498,162654.17
1499,160087.69
1500,150606.73
1501,182892.03
1502,155047.36
1503,302769.62
1504,233031.56
1505,216958.7
1506,188656.7
1507,258607.5
1508,188392.94
1509,163509.89
1510,142320.92
1511,138290.61
1512,162467.27
1513,140892.9
1514,154307.11
1515,212391.95
1516,148343.94
1517,163235.06
1518,143733.7
1519,221115.98
1520,131976.7
1521,127727.555
1522,168569.47
1523,105893.375
1524,113784.984
1525,111874.71
1526,111664.09
1527,105837.17
1528,127233.56
1529,146700.64
1530,165682.83
1531,118355.0
1532,105150.58
1533,144361.11
1534,125152.05
1535,159272.28
1536,113734.39
1537,80743.58
1538,162479.5
1539,215920.92
1540,105854.055
1541,146371.45
1542,142031.05
1543,219318.88
1544,95912.17
1545,109339.84
1546,131297.0
1547,134828.23
1548,127822.336
1549,114024.016
1550,138653.19
1551,115852.4
1552,151440.64
1553,146851.44
1554,109339.54
1555,169950.34
1556,98365.35
1557,98723.05
1558,87397.6
1559,89442.0
1560,154260.39
1561,121855.06
1562,124973.43
1563,114243.41
1564,160789.12
1565,139809.22
1566,260722.45
1567,78625.12
1568,220007.36
1569,130877.24
1570,151242.86
1571,133185.19
1572,145302.05
1573,272593.2
1574,107731.65
1575,221406.47
1576,250898.12
1577,197653.69
1578,136350.86
1579,151590.08
1580,195688.89
1581,159615.4
1582,126689.42
1583,316727.84
1584,232098.72
1585,135818.47
1586,80670.625
1587,99926.44
1588,159756.98
1589,89191.0
1590,124165.63
1591,82891.195
1592,124318.164
1593,131674.34
1594,147815.14
1595,103065.28
1596,231521.83
1597,206228.11
1598,204493.94
1599,201302.33
1600,189886.27
1601,66839.8
1602,107582.38
1603,87080.984
1604,282114.5
1605,234903.67
1606,163490.27
1607,168741.64
1608,214016.02
1609,186253.95
1610,150265.12
1611,139209.52
1612,166186.19
1613,173624.8
1614,126684.91
1615,80150.414
1616,58227.74
1617,88131.44
1618,120034.52
1619,133199.94
1620,177361.52
1621,142981.9
1622,128969.8
1623,286287.34
1624,203600.67
1625,113684.88
1626,152968.42
1627,187333.53
1628,297114.9
1629,186307.38
1630,363595.0
1631,212823.53
1632,224266.02
1633,173254.95
1634,193361.77
1635,189689.2
1636,158453.89
1637,182389.88
1638,196411.5
1639,180864.86
1640,240916.58
1641,166734.31
1642,229682.81
1643,215486.03
1644,229596.64
1645,189337.58
1646,157243.08
1647,152876.17
1648,130389.97
1649,134923.14
1650,120915.375
1651,119032.19
1652,93481.98
1653,97524.98
1654,146818.45
1655,140121.77
1656,142922.23
1657,140971.27
1658,149400.05
1659,112972.48
1660,163159.08
1661,439262.0
1662,368276.4
1663,393288.97
1664,429883.88
1665,349694.72
1666,336012.56
1667,362469.22
1668,343647.78
1669,294508.3
1670,372576.1
1671,247455.73
1672,475840.1
1673,301929.97
1674,230688.48
1675,183477.3
1676,189537.69
1677,222836.94
1678,403741.47
1679,401815.75
1680,337414.75
1681,295823.6
1682,312017.1
1683,164697.42
1684,171793.19
1685,180619.45
1686,168035.28
1687,170722.58
1688,190231.98
1689,194419.73
1690,191481.94
1691,184305.22
1692,293103.47
1693,172670.11
1694,186971.14
1695,163909.31
1696,267300.1
1697,174548.02
1698,369545.66
1699,329113.9
1700,236704.86
1701,254524.0
1702,251622.4
1703,251116.27
1704,285092.75
1705,236938.67
1706,405324.16
1707,204515.0
1708,206695.64
1709,264016.66
1710,214818.03
1711,253607.88
1712,238006.92
1713,261117.89
1714,205187.31
1715,198039.0
1716,204467.66
1717,174267.05
1718,135408.4
1719,201645.64
1720,228376.8
1721,163416.73
1722,123671.18
1723,154128.5
1724,216848.19
1725,241611.98
1726,200172.44
1727,159496.92
1728,187280.16
1729,169004.22
1730,160100.14
1731,115046.93
1732,128047.805
1733,112016.75
1734,116490.86
1735,146591.31
1736,111454.13
1737,349619.7
1738,214924.2
1739,260166.75
1740,239865.42
1741,210459.53
1742,160915.11
1743,165532.33
1744,297025.12
1745,184739.64
1746,199807.52
1747,230536.53
1748,208807.2
1749,149880.64
1750,128961.83
1751,240445.78
1752,118401.055
1753,141899.56
1754,187214.25
1755,159806.12
1756,122885.25
1757,119918.27
1758,157290.08
1759,170850.25
1760,151966.08
1761,143630.72
1762,193077.0
1763,167435.08
1764,113458.76
1765,161257.8
1766,177453.22
1767,212632.89
1768,153294.86
1769,170724.7
1770,144997.11
1771,127890.305
1772,124233.94
1773,136099.58
1774,108712.19
1775,139471.28
1776,113002.81
1777,113136.09
1778,149268.6
1779,115570.414
1780,182563.4
1781,127104.195
1782,90691.51
1783,134345.86
1784,112681.96
1785,121690.52
1786,154237.81
1787,165793.92
1788,43358.918
1789,112492.45
1790,70798.56
1791,202033.67
1792,139539.5
1793,134196.31
1794,142116.31
1795,121103.1
1796,142242.94
1797,114989.95
1798,123662.43
1799,120904.08
1800,129632.586
1801,122532.29
1802,154259.69
1803,146230.34
1804,138831.1
1805,138618.97
1806,117353.71
1807,132418.69
1808,114716.02
1809,116621.94
1810,153746.48
1811,109548.34
1812,89349.9
1813,122667.555
1814,99846.055
1815,54494.086
1816,108146.3
1817,117970.64
1818,145402.44
1819,137553.5
1820,62007.74
1821,107427.695
1822,140979.5
1823,38367.92
1824,147252.28
1825,134701.11
1826,105934.84
1827,100820.57
1828,133334.06
1829,130816.484
1830,145787.62
1831,158410.34
1832,85676.586
1833,131345.06
1834,128937.07
1835,143011.58
1836,128125.43
1837,87748.45
1838,132114.83
1839,84175.8
1840,167737.31
1841,153499.36
1842,90461.2
1843,139420.69
1844,144096.9
1845,144568.25
1846,147168.47
1847,181149.45
1848,54615.332
1849,114015.08
1850,115892.85
1851,160512.62
1852,132641.53
1853,131137.95
1854,173832.81
1855,138124.8
1856,218116.89
1857,162275.62
1858,145566.44
1859,123017.78
1860,154607.53
1861,123017.78
1862,281879.16
1863,281007.4
1864,281007.4
1865,350239.7
1866,378464.53
1867,252612.02
1868,318724.6
1869,205568.75
1870,267348.3
1871,274454.9
1872,178250.25
1873,223468.77
1874,151785.33
1875,205574.19
1876,197701.05
1877,203377.52
1878,208826.47
1879,121893.54
1880,131010.65
1881,247673.33
1882,263671.94
1883,190328.14
1884,205682.38
1885,264150.34
1886,293494.34
1887,201878.02
1888,267407.0
1889,166555.52
1890,124390.9
1891,143481.81
1892,96104.65
1893,132422.27
1894,119455.0
1895,147714.25
1896,123229.336
1897,124487.83
1898,124495.414
1899,149516.03
1900,139255.02
1901,166796.66
1902,128779.26
1903,234744.95
1904,141655.11
1905,191520.34
1906,176728.17
1907,195762.19
1908,112658.92
1909,141601.39
1910,123182.04
1911,212130.94
1912,290117.34
1913,157974.88
1914,77637.32
1915,332339.0
1916,66838.516
1917,257829.17
1918,144686.9
1919,168926.9
1920,164875.5
1921,454363.06
1922,356329.3
1923,214091.42
1924,224850.86
1925,215870.25
1926,386294.62
1927,129809.62
1928,144938.0
1929,132518.92
1930,144962.25
1931,150832.53
1932,135505.45
1933,194605.48
1934,186325.86
1935,172245.16
1936,192357.25
1937,193745.5
1938,181945.53
1939,270559.62
1940,186033.5
1941,181711.39
1942,179808.53
1943,220152.83
1944,346473.38
1945,375608.7
1946,153251.27
1947,349209.22
1948,188125.66
1949,260097.81
1950,174228.7
1951,258545.47
1952,205052.56
1953,151604.17
1954,189235.42
1955,124591.63
1956,292057.72
1957,144939.73
1958,306858.53
1959,139901.72
1960,112560.44
1961,117222.8
1962,93813.64
1963,102166.64
1964,108210.59
1965,146049.45
1966,139753.17
1967,282220.84
1968,451715.34
1969,384633.4
1970,404829.8
1971,424612.44
1972,343416.47
1973,304428.28
1974,319924.47
1975,411242.4
1976,262556.97
1977,380962.78
1978,374983.78
1979,310453.7
1980,191577.0
1981,326286.7
1982,234520.95
1983,218742.8
1984,167769.27
1985,190249.6
1986,192428.47
1987,193650.94
1988,180375.77
1989,190756.61
1990,222986.84
1991,251189.55
1992,215424.06
1993,172788.69
1994,237420.45
1995,183635.33
1996,262300.84
1997,307415.6
1998,321674.4
1999,283677.38
2000,316673.8
2001,264727.0
2002,243338.11
2003,239911.86
2004,259731.42
2005,232657.88
2006,230769.61
2007,242323.94
2008,225174.36
2009,193440.66
2010,188647.61
2011,140130.81
2012,189643.42
2013,191082.72
2014,189566.19
2015,211911.45
2016,193260.61
2017,202040.8
