TotRmsAbvGrd,OpenPorchSF,MasVnrArea,OverallQual,1stFlrSF,HalfBath,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,LotFrontage,BsmtUnfSF,YrSold,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,WoodDeckSF,GarageArea,LotShape,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,LotConfig_2,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,HouseStyle_2,HouseStyle_3,RoofStyle_2,RoofStyle_3,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_2,MasVnrType_3,Foundation_2,Foundation_3,GarageType_2,GarageType_3,SalePrice
1.0940858109478253,0.2489509750444389,0.6001931002944907,0.6527590156794812,-0.7768226873216402,1.2717297395468705,-0.25688003489850936,0.49844197462618,1.0281048993433535,1.2660188346314112,-0.5281407239163952,0.6321734904388819,0.8002172793518877,-0.9116664471852938,-0.47832300142084294,-0.19345439279517163,-0.9730448220743025,0.17540224645671434,0.9758692509179256,-1.5448780224929923,0.2953676553713451,0.887287417422471,1.1241466479279434,0.1980352382243501,-0.7522991702481278,0.3443590612389908,0.6665200286901075,1.0563368514288787,0.5889392259685688,-0.5884364128414485,1.1716742195506913,0.8681635918141405,0.7425966014232895,-0.95726675565254,0.30097559136668667,-0.5422097530559671,-0.5293909491765644,-1.0449564990925047,1.2779623519203391,-0.4913036844405175,-0.5287490868237751,-0.9892780407133133,-0.9072647087265548,-0.8096026292545087,1.1563776642280763,-1.424833588096815,1.1217963123010055,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,-0.7728848513054734,0.8365336714738467,-0.8117093550211713,-0.7887064311683027,0.927960727138337,-1.4871844908148995,1.2319680607523829,-1.0660224656423556,0.8545598848785353,-0.7538371715061174,0.6510367719217809,208500
-0.26759374323491697,-0.7241801317631694,-0.5915331470590499,-0.07615521849593954,0.30404435083779163,-0.7516291864340342,0.0034962780854425695,-0.46928068900341324,0.1413634024446084,-0.7884963248281696,2.2818785983328977,1.2563771718643755,0.8002172793518877,0.6829234517348866,0.5185914014980045,0.5398999118334981,-0.6637257540500882,-0.5855154126324679,-0.07385969470997808,-0.4335610555221909,0.2953676553713451,-0.386238815628478,-0.8179073318864116,0.1980352382243501,1.7266905393901484,-0.08893943999355615,0.6665200286901075,-0.6959908553430983,0.5889392259685688,2.29829299957938,0.6949403771828999,0.8681635918141405,-0.7890200411398951,0.7050279993034906,0.30097559136668667,-0.5422097530559671,-0.5293909491765644,0.9569776357852723,-0.7824956646784963,2.0354009783964297,-0.5287490868237751,-0.9892780407133133,-0.9072647087265548,1.235173854265779,-0.8647693836836049,0.7018363466120452,-0.8914274267391918,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,1.293853797639983,-1.195409143828186,-0.8117093550211713,1.2678988790781256,-1.0776318121606494,0.6724115307657976,-0.8117093550211713,0.9380665344584718,-1.170193005423063,-0.7538371715061174,0.6510367719217809,181500
-0.26759374323491697,-0.054155435272685015,0.39346507779438666,0.6527590156794812,-0.6064397059369021,1.2717297395468705,0.3770796836711127,0.6626092122062003,0.9624203440175205,1.294887900103911,-0.5281407239163952,0.1273028657564976,0.8002172793518877,0.6829234517348866,-0.3211739329804335,-0.0467835318694377,-0.31747306596328095,0.17540224645671434,0.8981115512417847,1.0481949004388775,0.2953676553713451,0.8401197791613247,1.1241466479279434,0.1980352382243501,-0.7522991702481278,0.6397898575339092,-1.2565018722674748,1.0563368514288787,0.5889392259685688,0.373806724632161,1.1716742195506913,0.8681635918141405,0.7425966014232895,0.7050279993034906,0.30097559136668667,-0.5422097530559671,-0.5293909491765644,-1.0449564990925047,1.2779623519203391,-0.4913036844405175,-0.5287490868237751,-0.9892780407133133,-0.9072647087265548,-0.8096026292545087,1.1563776642280763,-1.424833588096815,1.1217963123010055,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,-0.7728848513054734,0.8365336714738467,-0.8117093550211713,-0.7887064311683027,0.927960727138337,-1.4871844908148995,1.2319680607523829,-1.0660224656423556,0.8545598848785353,-0.7538371715061174,0.6510367719217809,223500
0.41324603385645425,-0.1658262180210991,-0.5915331470590499,0.6527590156794812,-0.49728810848730437,-0.7516291864340342,-0.007824431174729253,0.5135626412453924,-1.862015534993297,1.0302547999393281,-0.5281407239163952,-0.49231108271733776,-1.0450256248515088,0.6829234517348866,-0.7238684208589827,-0.43790582767139485,-0.07278783304860384,-1.3464330717216502,0.7814750017275731,-1.5448780224929923,1.6783948312029273,-0.6692446451953555,1.1241466479279434,0.1980352382243501,-0.7522991702481278,0.8072006421010296,-1.2565018722674748,-0.6959908553430983,-0.5928589545939833,-0.5884364128414485,0.6949403771828999,-0.1867535786925127,0.7425966014232895,1.2591262509555008,-0.8586939395861055,-0.5422097530559671,-0.5293909491765644,0.9569776357852723,1.2779623519203391,2.0354009783964297,-0.5287490868237751,-0.9892780407133133,-0.9072647087265548,1.235173854265779,1.1563776642280763,-1.424833588096815,1.1217963123010055,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,1.293853797639983,0.8365336714738467,-0.8117093550211713,1.2678988790781256,0.927960727138337,0.6724115307657976,-0.8117093550211713,0.9380665344584718,0.8545598848785353,1.3265464185084765,-1.5360115482388534,140000
1.7749255880391965,0.6158692612177994,1.5365494375008442,1.381673249854902,-0.007437037006182575,1.2717297395468705,1.0585863811334566,1.5525684475084156,0.9295780663546039,1.744764170383702,-0.5281407239163952,0.5151353001716019,0.8002172793518877,0.6829234517348866,0.23130326075538102,0.7354610597344766,-0.18820539574420625,0.17540224645671434,0.8592327014037141,2.159511867409679,1.6783948312029273,0.7457845026390322,1.1241466479279434,1.4890108992976816,0.8449022534114327,1.7624268834545989,-1.2565018722674748,1.0563368514288787,0.5889392259685688,1.3360498621057706,1.1716742195506913,0.8681635918141405,0.7425966014232895,0.7050279993034906,0.30097559136668667,-0.5422097530559671,-0.5293909491765644,-1.0449564990925047,1.2779623519203391,2.0354009783964297,-0.5287490868237751,-0.9892780407133133,1.1022141502711038,-0.8096026292545087,-0.8647693836836049,-1.424833588096815,1.1217963123010055,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,-0.7728848513054734,0.8365336714738467,-0.8117093550211713,-0.7887064311683027,0.927960727138337,-1.4871844908148995,1.2319680607523829,-1.0660224656423556,0.8545598848785353,-0.7538371715061174,0.6510367719217809,250000
-0.9484335203262881,-0.24559106284139484,-0.5915331470590499,-0.8050694526713603,-0.9365567323698321,1.2717297395468705,1.0257563242789582,-0.2532711658718076,0.6996821227141886,0.573161263291412,-0.5281407239163952,0.6918400188104364,-1.0450256248515088,-0.9116664471852938,-0.6256502530837268,0.7843513467097212,-1.1715630299107387,0.9363199055458966,0.5870807525372206,1.4186338894291448,0.2953676553713451,0.5099463113333009,1.1241466479279434,-2.3839160839223132,-0.41954887365238597,0.009537492104749967,-1.2565018722674748,-0.6959908553430983,0.5889392259685688,-0.5884364128414485,1.1716742195506913,0.8681635918141405,-0.7890200411398951,-0.95726675565254,-0.8586939395861055,-0.5422097530559671,1.888963159561832,-1.0449564990925047,-0.7824956646784963,-0.4913036844405175,-0.5287490868237751,-0.9892780407133133,1.1022141502711038,-0.8096026292545087,1.1563776642280763,0.7018363466120452,1.1217963123010055,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,-0.7728848513054734,0.8365336714738467,-0.8117093550211713,-0.7887064311683027,0.927960727138337,0.6724115307657976,-0.8117093550211713,-1.0660224656423556,-1.170193005423063,-0.7538371715061174,0.6510367719217809,143000
0.41324603385645425,0.1851390991882023,0.5393907407356365,1.381673249854902,1.4541294751847733,-0.7516291864340342,0.11308074372390582,0.4638804509251231,1.06094717700627,-0.7884963248281696,-0.5281407239163952,2.153669963913522,0.8002172793518877,0.6829234517348866,1.5597039799157173,0.2954484769572748,-0.5875501626709906,-0.5855154126324679,1.0147481007559962,0.6777559114486105,0.2953676553713451,0.9816226939447634,1.1241466479279434,0.1980352382243501,1.368983970549726,0.7776575624715377,0.6665200286901075,1.0563368514288787,1.770737406531121,1.3360498621057706,1.1716742195506913,0.8681635918141405,0.7425966014232895,1.2591262509555008,0.30097559136668667,-0.5422097530559671,-0.5293909491765644,0.9569776357852723,-0.7824956646784963,-0.4913036844405175,-0.5287490868237751,-0.9892780407133133,1.1022141502711038,1.235173854265779,-0.8647693836836049,0.7018363466120452,-0.8914274267391918,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,-0.7728848513054734,0.8365336714738467,-0.8117093550211713,-0.7887064311683027,0.927960727138337,0.6724115307657976,1.2319680607523829,-1.0660224656423556,0.8545598848785353,-0.7538371715061174,0.6510367719217809,307000
1.0940858109478253,-0.7241801317631694,-0.5915331470590499,0.6527590156794812,-0.33489182935497597,-0.7516291864340342,-0.7844250864225163,0.6366880694304077,-1.3365390923866334,1.0206317781151615,-0.5281407239163952,-0.988002241496406,0.8002172793518877,2.2775133506550667,-0.24259939876022876,-0.8779184104485966,0.87825288356316,0.17540224645671434,-1.8234079374231509,-0.804000044512458,0.2953676553713451,-1.6125974104182808,-0.8179073318864116,-1.0929404228489814,-0.003611002907708762,-0.04954866715423371,0.6665200286901075,-0.6959908553430983,-0.5928589545939833,-0.5884364128414485,-1.2119949922882656,-0.1867535786925127,-0.7890200411398951,0.7050279993034906,-0.8586939395861055,-0.5422097530559671,1.888963159561832,-1.0449564990925047,-0.7824956646784963,-0.4913036844405175,-0.5287490868237751,1.01083816565761,-0.9072647087265548,-0.8096026292545087,-0.8647693836836049,0.7018363466120452,1.1217963123010055,-0.49520154895116647,0.4880502212687675,1.7833234799989106,-0.7728848513054734,0.8365336714738467,-0.8117093550211713,1.2678988790781256,0.927960727138337,0.6724115307657976,-0.8117093550211713,0.9380665344584718,0.8545598848785353,1.3265464185084765,-1.5360115482388534,129900
-0.9484335203262881,-0.6603682559069328,-0.5915331470590499,-0.8050694526713603,-0.18846895472746672,-0.7516291864340342,-0.49008664565804894,-0.8688983067968837,-1.0738008710833016,-0.7884963248281696,0.40853238350003573,0.9649291294340898,-1.0450256248515088,2.2775133506550667,-0.14683668517935425,-0.9268086974238413,-0.9961283346134231,0.17540224645671434,-1.512377138718587,-1.9153170114832594,-1.0876595204602373,-1.6125974104182808,1.1241466479279434,-1.0929404228489814,-0.7522991702481278,-1.3445203242469592,0.6665200286901075,-0.6959908553430983,-0.5928589545939833,-0.5884364128414485,1.1716742195506913,0.8681635918141405,-0.7890200411398951,0.7050279993034906,0.30097559136668667,-0.5422097530559671,1.888963159561832,-1.0449564990925047,1.2779623519203391,2.0354009783964297,-0.5287490868237751,1.01083816565761,-0.9072647087265548,-0.8096026292545087,1.1563776642280763,-1.424833588096815,-0.8914274267391918,-0.49520154895116647,0.4880502212687675,-0.5607507618307201,1.293853797639983,-1.195409143828186,-0.8117093550211713,1.2678988790781256,-1.0776318121606494,0.6724115307657976,-0.8117093550211713,0.9380665344584718,0.8545598848785353,-0.7538371715061174,0.6510367719217809,118000
-0.9484335203262881,-0.7241801317631694,-0.5915331470590499,-0.8050694526713603,-0.2869716158405184,-0.7516291864340342,0.3657589744109409,-0.9488218303555778,-0.2199016518474729,-0.7884963248281696,-0.5281407239163952,1.091146785604686,-1.0450256248515088,-0.9116664471852938,-0.026519429654665753,0.05099704208105159,-1.0099784421368954,0.17540224645671434,-0.5015270429287536,-1.5448780224929923,-1.0876595204602373,-0.9050828365010869,1.1241466479279434,0.1980352382243501,-0.7522991702481278,-0.4631517819671194,0.6665200286901075,-0.6959908553430983,-0.5928589545939833,-0.5884364128414485,-0.25852730755268283,0.8681635918141405,-0.7890200411398951,-0.95726675565254,-0.8586939395861055,-0.5422097530559671,-0.5293909491765644,0.9569776357852723,-0.7824956646784963,-0.4913036844405175,-0.5287490868237751,1.01083816565761,-0.9072647087265548,1.235173854265779,-0.8647693836836049,0.7018363466120452,-0.8914274267391918,2.01937979014402,-2.048969463430084,1.7833234799989106,-0.7728848513054734,-1.195409143828186,1.2319680607523829,-0.7887064311683027,-1.0776318121606494,0.6724115307657976,-0.8117093550211713,0.9380665344584718,-1.170193005423063,1.3265464185084765,-1.5360115482388534,129500
